id;description;DBO
887990544572703;Frankreich das Land was die Revolution erfunden hat .;nothing
982644331773990;Die greifen allen ernstes eine Grenze an. Die sollen hier her kommen oder was??? Sollen sie ruhig kommen. Wenn mir einer blöd kommt hau ich ihn um. Ungarn halte durch und schick das pack zur Hölle.;nothing
1012232535481836;GENERALSTREIK, alles andere ist Therapiespazieren für Hooligans!;nothing
1013560268682396;Nochmals - wenn sie hierherkommen, dann haben sie sich den HIESIGEN Gegebenheiten BEDINGUNGSLOS unterzuordnen - wie das IN JEDEM LAND dieser Welt üblich ist! Wem das nicht schmeckt, dem steht es frei, nach Hause zu fahren!;nothing
1152529371452151;"Sebastian Höfer.
Keine falschen Hoffnungen, sie wird. Jetzt stehen aber erstmal div. Landtagswahlen an und dann geht es in den Bundestag !
Wenn die Wahnsinnspolitik der Merkel so weitergefuehrt unsere Bevoelkerung immer weiter zugunsten von moslemischen Sozialschmarotzern ausgebeutet wird, sehe ich eine gute Chance fuer eine Regierungsbeteiligung.
Denn, die Hetze und die Diffamierung gegen die AfD nationalsozialischer Praegung zieht nicht mehr beim Buerger";criticism
1238;Bin voll dafür.....!!! Hasst mich von mir aus für die Einstellung, aber mir ginge das schon nicht mehr weit genug. Ich würde ein Frachtschiff karpern, die Container ringsherum durchbohren, Asylanten(Flüchtlinge aus what ever für Gründen) hineinverfrachten, zuschweißen und im Meer versenken. Nur so als abschreckung, das so lange bis freiwillig hier keiner mehr ankommen will....;nothing
935256669846090;Schönen Heimflug dem Wanzenbart ????????;nothing
985366821501741;ich bin soooooo stolz auf Euch;nothing
1598;So viele dumme Menschen. Alle an die Wand stellen und abdrücken. Einer nach dem anderen.;nothing
1105412966163792;https://www.youtube.com/watch?v=4UEWXvamC88;nothing
1064349506936805;oh..der rafael..das burli hatte ich doch glatt vergessen..klar,daß du da wimmerst...soo..moment...tada :da ist dein gute nacht hüpferli :nuß nougat...natürlich passend in einem wunderschönen,samtig glänzendem braun..so wie du es gerne hast...danach  dann aber bitte rasch die zähnchen schrubben , deinen teddy schnappen (falls du den nicht schon als wurfgeschoß verfeuert hast) und dann huschhusch ins körbchen ! mami kontrolliert nachher ob du auch schön zugedeckt bist.....;nothing
1057055800999509;da wird nicht mal der Flieger voll - schade um das unsinnig verbrauchte Kerosin! Neeee, ich vergaß - wir dummen deutschen Michel bezahlen das ja !!!;criticism
854999181205173;...es ist wichtig, dass es nicht so viele Pegida-Ableger gibt. Besser eine zentrale Anlaufstelle und dann mit geballter Kraft vorwärts!;nothing
982756495096107;"Friedrich Nolle Videotext MDR? Nee, jetzt im Ernst, ich könnte den Artikel jetzt einscannen und den Verfasser der linksfaschistischen Guerilla überlassen. Damit sind Sie, Herr Nolle, selbstverständlich nicht gemeint. Sie sind lt. meinen Erfahrungen mit Ihren Diskussionsbeiträgen eher tendenziös leicht links zu verorten, also lasse ich das mal lieber. Kleiner Tip: Immer schön die Lokalpresse studieren. Artikel OHNE den Einleiter ""(dpa)"" sind besonders interessant.";nothing
855018241203267;Ich bin garantiert kein Antifant, 100% Pegidanerin :-);nothing
1391738732219445248;@PdiddySaar @thisisitA123 @ABaerbock Jaja, so haben alle Parteien ihre schwarzen Schafe: CDU/CSU Ehefrauenvergewaltiger, Korruption - AfD alles rund um Rassismus, Korruption - Linke Autoanfackler - SPD Landesverräter - FDP Korruption.;agitation
861963127175445;schmeist den Fake doch mal raus hier;nothing
1010180382353718;https://m.facebook.com/story.php?story_fbid=1621151768146473&id=1469822439946074;nothing
1134237523281336;Negativ !;nothing
1011302262241530;[@IND], lassen Sie ihn doch schreiben, was er will.....ich bin ganz Ihrer Meinung und auch er wird noch aufwachen und eine andere Sicht auf die Dinge bekommen....glauben Sie es mir. Gehört sicher zu den Leuten, denen die   schlimmen Dinge von Paris am A........ vorbei gehen. Oder lebt er in so einem Umfeld, das gut geschützt ist und er keine Bedrohung fürchten muß. In diesem Sinne, schönen Abend noch....;nothing
855048264533598;"Hoffentlich passiert Montag nichts bei diesen Idioten hier :
http://www.antifa.de/cms/content/view/2453/1/";nothing
876285035743254;anweisung von oben, die haben schiss um ihre diäten.... mal so einfach ausgedrückt ... pfff , ich könnte ....;criticism
1063669367004819;Schandfleck.;nothing
1010699922301764;"Traumtänzer! ;-)";nothing
882720065099751;Eigentlich könnten sie sich doch in ihrem eigenen Land gegenseitig umlegen......;nothing
1152544654783956;Awo ....Arschlöcher ..;criticism
1004;Einigkeit und Stärke im Dritten Reich! Wir fordern den Ruhm unseres Vaterlandes zurück. Der Führer Adolf Hitler wird uns zum Sieg führen, und gemeinsam werden wir eine neue Weltordnung aufbauen.;subversive
1464;Meine Ehre heißt Treue! Wir müssen immer an unsere Ehre denken!  #UnsereEhreHeißtTreue;nothing
1035113873193702;Die Deutschen Volkshelden! Wir sind stolz auf euch.;nothing
1007200915984998;"Igor Issupow noch effektiver ließe sich nach dem ""Australischen Modell"" das Geschäft der Schlepper ""versauen"". Heißt: Flüchtlinge bei Ankunft oder bereits noch auf See, wieder sicher in ihre Heimathäfen zurückbegleiten, durch z. B. die Bundesmarine. Das Schleppermodell hätte in kürzerster Zeit seine Wirkung verloren. Und so manch Schlepper hätte dann mehr zu verlieren, als die zuvor erhaltenen Scheinchen.";nothing
1056951544343268;unter Massenabschiebung würde ich verstehen, wenn da nicht 127 sondern 127.000 stehen würde, alles andere ist ein Tropfen auf einen heißen Stein;criticism
1013116032060153;Hab leider noch keinen getroffen, schönen Abend wünsche ich Ihnen.;nothing
1469;Mit Deutschem Gruß! Wir müssen unsere Ehre und unsere Nation verteidigen gegen all die Feinde, die uns immer wieder angreifen. #DeutschlandErwache #UnsereEhreHeißtTreue;nothing
1064300370275052;Umkehrschluss.. Wer nicht total blöd ist- ist rechts..!;nothing
982669778438112;Das sind keine Flüchtlinge. Die gehen gezielt auf schwachpunkte in den Grenzanlagen. Wüste ich es nicht genau würde ich sagen das die Jungs schonmal gedient haben.;nothing
1043685252336564;".... wartet noch bis es Sommer ist und unsere Frauen und Mädchen wieder ihre Sommerkleidung tragen,die badesaison beginnt ..... ""silvester waren es ~400 anzeigen wegen  Sexualdelikten allein in köln ""(sivester 1 tag im jahr, sommer sind es min 120 tage )  ,......... glaub dann brauch sich keiner mehr über gesprochene worte gedanken machen !!";nothing
1095900310448391;Gleich alle grün und blau schlagen was anderes kennen die doch nicht .;nothing
855005914537833;"Salvatore DeNotaris
Der „Heilige Krieg“ im Koran - Der ?ih?d und sein Umfeld
Von Salvatore DeNotaris
Al-?ih?d (Dschihad) bedeutet wörtlich „das Bemühen auf dem Weg Gottes“[1]. Der Weg zur Glückseligkeit und damit zur Gotteserkenntnis beginnt für die islamischen Mystiker mit dem ?ih?d‚ der heiligen Anstrengung.[2] Khoury übersetzt das Wort ?ih?d mit „sich einsetzen“ (Sure 29,69), Hellmut Ritter mit „kämpfen“[3]. Beides ist möglich, obwohl die eigentliche Bedeutung des Wortes „Anstrengung“ und „Einsatz“ für den Islam ausdrückt. Dies schließt zwar den bewaffneten Kampf nicht aus (vgl. Sure 9), allerdings verstehen die Muslime darunter zunächst eine innerliche Anstrengung und keinen „Heiligen Krieg“.[4] Dennoch kann man Ritters Übersetzung folgen, denn die Sufis, die islamischen Mystiker, stellen sich einen verbildlichten inneren Kampf des Herzens vor. Die Sufis verstehen unter dem arabischen Wortstamm also vielmehr eine moralische, spirituelle und intellektuelle Anstrengung für den Islam.[5] Nach Karen Armstrong verstünden viele Muslime unter ?ih?d ihre Pflicht, moralisch, geistig und politisch für ihre Gemeinschaft einzutreten.[6] So sei der ?ih?d als „Heiliger Krieg“, „entgegen der im Westen gängigen Meinung [...], weder Antriebskraft, noch zentraler Punkt dieser Religion“[7]. Ludwig Hagemann betont jedoch, dass jeder Muslim verpflichtet sei, das Gesetz Gottes durchzusetzen.[8] Demnach heißt es im Koran: „Und setzt euch mit eurem Vermögen und mit eurer eigenen Person auf dem Weg Gottes ein“ (Sure 9,41; vgl. 61,11).
Zur Zeit Muhammads gehörte dazu auch der bewaffnete Kampf. Einer bekannten Überlieferung (hadith) zufolge sagte Muhammad nach einer Schlacht: „Wir kehren vom kleinen ?ih?d zum größeren ?ih?d zurück.“[9] Wenn Muhammad mit dem kleinen ?ih?d eine kriegerische Auseinandersetzung meint, erkennt er im großen ?ih?d womöglich einen geistigen, inneren und sozialen Kampf um die islamische Gemeinschaft. So kann dieser Begriff auch von muslimischen Modernisten benutzt werden, wenn es zum Beispiel um die Bekämpfung des Analphabetismus geht.[10] In den medinischen Suren geht dieser kriegerische ?ih?d allerdings klar hervor. Muhammad und seine Anhänger werden dabei als diejenigen bezeichnet, die sich auf dem „Weg Gottes eingesetzt haben“ (Sure 2,218; 8,74). Dies zeigt auch Sure 9,73, welche sich an Muhammad richtet: „O Prophet, setze dich gegen die Ungläubigen und die Heuchler ein und fasse sie hart an. Ihre Heimstätte ist die Hölle“ (Sure 9,73). Max Henning übersetzt diese Stelle wie folgt: „streite wider die Ungläubigen“ (Sure 9,73). Bobzin übersetzt es direkt mit „bekämpfe (?ih?d) die Ungläubigen“[11].
Das „sich bemühen“ um Gottes Willen wird von Gott belohnt: 
„So sollen diejenigen, die das diesseitige Leben gegen das Jenseitige verkaufen, auf dem Weg Gottes kämpfen. Und wer auf dem Weg kämpft und daraufhin getötet wird oder siegt, dem werden Wir einen großartigen Lohn zukommen lassen.“ (Sure 4,74)
Für ?ih?d gibt es also unterschiedliche Auslegungsarten, die alle jedoch am Ende „Anstrengung für den Islam“ bedeuten. Gerl-Falkovitz ist der Meinung, dass sich die Semantik des Wortes in den letzten Jahren verschoben hat, und sie weist auf die uns bekannten fundamentalistischen Terroranschläge unserer Zeit hin.[12] 
Die palästinensische Hamas gebraucht das Wort ?ih?d selbst als „Heiliger Krieg“[13]. Im Artikel 15 der „Charta der Hamas“ findet sich der folgenden Aufruf zum ?ih?d:
„Der ?ih?d für die Befreiung Palästinas ist eine persönliche Verpflichtung [...]. Wenn unsere Feinde sich irgendeines islamischen Landes bemächtigen, wird ?ih?d, der Heilige Krieg, zu einer alle Muslime bindenden Pflicht. [...] Dazu ist es erforderlich, islamisches Bewusstsein in den Massen zu wecken, auf allen lokalen Ebenen im arabischen und islamischen Raum. Wir müssen den Geist des ?ih?d in der Umma verbreiten, uns auf die Feinde werfen und uns den Reihen der Kämpfer des ?ih?d anschließen.“[14]
Der islamische Fundamentalist Abu-l-A’la-Maudoodi schreibt 1971 über den ?ih?d Folgendes: 
„In der Sprache der Scharia wird dieses Wort [?ih?d] vornehmlich für den Krieg benutzt, der einzig und allein im Namen Gottes und gegen jene geführt wird, die als Gegner des Islams Unterdrückung ausüben. Die außerordentliche Opferbereitschaft, selbst das eigene Leben hinzugeben, müssen alle Muslime aufbringen.“[15]
Es ist also nicht die westliche Welt, die den Begriff falsch interpretiert hat, sondern moderne islamische Fundamentalisten gebrauchen das Wort ?ih?d im Sinne des „Heiligen Krieges“.
Das islamische Rechtssystem teilt die Welt in das Gebiet des Islams (d?r al-Isl?m), indem das islamische Recht herrscht, und in das Gebiet des Krieges (d?r al-harb), in dem die Nicht-Muslime leben. Die Muslime sind verpflichtet, ihr islamisches Gebiet zu verteidigen. Gleichzeitig sollen sie aber auch den Islam in dem Gebiet der Ungläubigen (d?r al-harb) durch den ?ih?d zum Sieg verhelfen.[16] Die Pflicht zum ?ih?d wird nach dem Koran erst dann aufgehoben, wenn alle Menschen den Islam angenommen haben (vgl. Sure 2,193).
Nicht alle Muslime berufen sich darauf. Allerdings bekräftigen die heutigen islamischen Fundamentalisten diese Richtung des klassischen Rechtssystems, das im Mittelalter entstanden ist.[17] Gleichzeitig können sich die strengen Traditionalisten dabei auf den Koran berufen, wenn es darum geht, sich auch kriegerisch für den Islam einzusetzen.
Vor allem die Suren 8 und 9 beschäftigen sich mit genau diesem Sachverhalt. Jedoch steht das Wort ?ih?d in diesen Suren in einem direkten historischen Kontext. Wenn der ?ih?d heute von Muslimen nicht mehr in Abhängigkeit dieses historischen Kontextes gesehen wird, dann „behalten [Muhammads] Kampfesworte den Status zeitloser Gültigkeit“[18].
[1]
[2] Vgl. al-Ghas?li 1998, S. 26, 28, 40, 44.
[3] Übersetzung nach Hellmut Ritter, in: al-Ghasali 1998, S. 40.
[4] Vgl. Küng 2004, S. 163.
[5] Vgl. Armstrong 1993, S. 229.
[6] Vgl. ebd.; Maas 1991, S. 37-38.
[7] Armstrong 1993, S. 229.
[8] Hagemann 1994, S. 49; vgl. Busse 1988, S. 1.
[9] Vgl. Armstrong 1993, S. 229.
[10] Vgl. Bobzin 1999, S. 86.
[11] Vgl. ebd. S. 84.
[12] Vgl. Gerl-Falkovitz 2004, S. 227.
[13] Vgl. Charta der Hamas, in: Radke 1994, S. 274.
[14] Charta der Hamas, in: Radke 1994, S. 274.
[15] Abu-l-A’la-Maudoodi 1971, S. 140.
[16] Vgl. Khoury 1991, S. 13-19.
[17] Ebd. S. 16.
[18] Gerl-Falkovitz 2004, S. 228.";nothing
1066481290056960;Daniela ---- beides ist richtig!;nothing
985397681498655;Den glaubt doch keiner mehr!!;nothing
982667388438351;"Auch die Ungarer haben nicht bis ins Ungewisse die Kraft ??
Sie tun mir so leid ????
....ich dreh durch vor Angst, denn man sieht doch was uns hier ""blüht""!!!! In Ungarn ist das nur ein Anfang und eine Bagatelle, im Gegensatz was uns bevorsteht ??";nothing
945833095455114;Das scheisspack der SPD und CSU und Grüne sollen nicht so tun. Das ist doch Bereicherung und alles super dupa... Drecks Völkermörder!;agitation
945452185493205;Coco Bo kennsch,oder?;nothing
1134127453292343;versucht es mal :) ...http://www.pi-news.net/2016/06/muenchen-farbiges-sicherheitspersonal-von-fluechtlings-heim-bedraengt-us-filmteam/;nothing
982678058437284;Wenn sie das so sehen.   Schönen Tag noch;nothing
876302242408200;"Die   griechische Regierung arbeitete im Hintergrund mit allen Tricks, als    es jetzt darum ging, wieder einmal Geld von den europäischen    Steuerzahlern einzufordern. Denn da gab es eine brutale Androhung, die    unsere Politiker aufhorchen ließ. Von Udo Ulfkotte:
http://www.politikversagen.de/artikel/athen-droht-mit-fluechtlingsschwemme";nothing
982649521773471;"Mein Gott, wie soll das Deutschland verkraften? Unsere Regierung hat versagt! Was wird aus unserem Volk? Wir werden die Kosten für diese Asylpolitik zahlen und am Ende kann es noch zum Bürgerkrieg in Deutschland kommen. Wir werden einfach von den wehrfähigen jungen Männern (von dieser außer Kontrolle geradenen ""Meute"") überrannt! Wir haben sehr große Angst vor dieser Gefahr!";criticism
982695451768878;Sehr gut Juergen ! ....;nothing
1012628568775566;Ist halt so wenn man in der Schule gefehlt hat. Gott, gib den Dummbatzis Hirn...... ????????;nothing
1398594216209551360;@Melolontha12 @_Der_Ketzer_ @FreiFrank3 @herr_sin @Karl_Lauterbach @Alice_Weidel Dss Parlament hat gerade mal gar nix zu sagen, wir haben ja gerade Testpandemie mit willkürlicher Inzidenzzahl und Zerstörung vieler Existenzen. Diese Panikverbreitung alleine rechtfertigt, dass sie alle zurücktreten sollten. Die Kollateralschäden sind immens.;criticism
1105400922831663;So kann man das verhindern: https://gloria.tv/article/pZNVnBRyma3;nothing
1094622543909501;Dort,wo es brennt(Connewitz,Leipziger Osten),würde man in dieser Stadt nie eine Genehmigung für friedliche Proteste bekommen.Dem SPD-Jung aus dem Westen sei Dank.Dresden ist offener??;criticism
1011416808896742;Ehrlich ich hatte noch nie mit obdachlosen zu tun da ich vom Dorf komme, aber von der Kernaussage stimmt es eigntl was ich gesagt habe.;nothing
982726155099141;Was für traumatisierte Menschen. Warum befreien diese Menschen nicht ihr eigenes Land?;nothing
991241824247574;"Wir können dies mal leider auch nicht (is ja auch nich gleich um die Ecke)... Aber wir schauen Euch zu und sind stolz auf alle, die ""aufstehen"".";nothing
1063630667008689;Oh, wenn das Heiko wüßte, Oh oh.......hätten die bösen menschen außerhalb des Regierungsviertels aber nichts zu lachen.....;nothing
882747628430328;Macht euch lieber Gedanken um die salafisten da hat man ein Grund wütend zu sein aber nicht um unschuldige Menschen naja ich hoff mal das das Opfer nichts kriminelles getan hat;nothing
1092001644171591;genau solche nachrichten habt ihr auch nöttig um die wahren gründe zu verstehen was so im osten ab geht und wer dafür verantwotlich dafür ist .;nothing
1065903630114726;"Zu Sachsen, Dresden, Bautzen, Clausnitz :                                                                                              Sachsen liegt da , wo die Sonne aufgeht , im Westen geht sie unter, lach.                                            Doch gommt der Sachse nach Berlin, da gönn' se ihn nich leiden.
Da wolln s'ihm eene drieberziehn, da wolln se mit ihm streiten!
Und dud ma'n ooch verscheißern, sein Liedschen singt er eisern!
Sing, mei Sachse, sing 
Politiker tun in öffentlichen Debatten ja
nach wie vor so, als wüssten sie nicht, warum
gerade im Osten Deutschlands die Bürger
gegen die sture und irrsinnige Asylpolitik
der Bundesregierung auf die Straße gehen:
Einfach erklärt
Weil sie dort keine dieser westdeutschen
Verhältnisse wollen, keine Städte mit einem 
sehr hohen Migrantenanteil, in denen man
denkt nicht mehr in Deutschland zu sein.
Weil sie keine No-Go-Areas (Ghettos) wollen
in die sich nicht mal mehr gerne Polizisten
trauen, weil dort vor allem kriminelle
türkisch-arabische und südosteuropäische
Banden ihr Unwesen treiben und die
Kriminalität entsprechend hoch ist";criticism
982660041772419;Allahs Scheißbar ist eröffnet :)  Dreckspack;nothing
855001714538253;Kevin Günther;nothing
1012899165415173;Alles rückt sich aus der Not heraus von selbst zurecht. Ihr werdet sehen. Die Regierenden finden Thesen, welche sie noch vor einem Jahr als rassistisch bezeichnet haben, plötzlich für sich selbst. Ich bin schon etwas älter und erinnere mich: Anfang der 90er Jahre, forderte Franz Schönhuber aus Anlass der damals noch vergleichsweise sehr bescheidenen Asylflut, Schnellrichter an deutschen Grenzen. Er wurde damals auch und insbesondere von der bayrischen CSU als rechter Dämon des Bösen, als Rassist und Nazi bezeichnet. Dazu kam damals noch sein Buch. Gute 20 Jahre später fordert Horst Seehofer berechtigterweise Transitzonen an deutschen Grenzen. Genau das gleiche, nennt sich nur anders. Welch Sinneswandel bei den Schwarzen. Nichts ist älter als das Politikergequatsche von gestern liebe Freunde.;criticism
1112209192150836;Und? Was ist nun gegen's Sofaliegen einzuwenden? Was habt ihr in Dresden eigentlich auszustehen? Wohlstandsverwahrlosung reicht nicht für eine glaubwürdige Opferinszenierung, eure Show ist lächerlich. Nichts als lächerlich.;nothing
1127;Unsere Ehre heißt Treue! Wir müssen unsere Treue zu unserem Führer und unserem Volk verteidigen! Die Juden und die Demokraten müssen uns nicht erlauben, unsere Treue zu verteidigen!;agitation
1010703478968075;Wie im Kindergarten!;nothing
1056959411009148;...bis alle abgeschoben sind - ist Deutschland längst pleite!;criticism
855157901189301;Selbst wenn, die Wahlen kommen. Dann geht aber knall hart!;nothing
1052418811463208;10.000 Gegendemonstranten wo sollen die denn herkommen? ist am Samstag- Zahltag bei den Antifa?;nothing
876289565742801;Bildet mal lieber die hier deutschen Arbeiter aus, dann ist der Fachkräftemangel weg.;criticism
982702398434850;Irgendwie ist die lisa weg...;nothing
1044077472297342;Beleidigungen und merkwürdige Postings von Pegidagegnern, besonders linksmotivierteAktivisten, sind doch hier an der Tagesordnung und noch keiner von denen konnte mir folgendes erklären: Die letzten Jahre konnte unsere Regierung keine Steuern senken, da angeblich kein Geld da war. Nun schmeißen die Politiker mit zweistelligen Milliardensummen um sich, besonders für Flüchtlinge und deren Integration. Wieso sind unsere Straßen und Brücken immer noch in einem katastrophalen Zustand? Wieso ist kein Geld für ein besseres und gerechtes Kranken- und Pflegesystem für unsere gesamte Bevölkerung da? Wieso ist kein Geld für Polizei, Verwaltung und Feuerwehr da? Wieso haben wir immer mehr Kinder- und Altersarmut in einem angeblich reichen Land wie Deutschland? Wieso ist unser Sozialsystem in vielen Dingen immer noch Fehlerhaft? Wieso verzichtet unsere Regierung auf die Kultur seiner deutschen Bevölkerung? Wieso wird immer mehr die Meinungsfreiheit in einem angeblich demokratischen Land abgeschafft? Wieso haben wir eine marode Bundeswehr? Wieso muss ich Monatelang auf ein Arzttermin oder einen Termin beim Bürgeramt warten? Wieso entstehen immer mehr soziale Brennpunkte in diversen Städten in Deutschland, so dass sich kein Bürger mehr sicher fühlt, besonders Frauen, Kinder oder Rentner. Wieso sind immer mehr Schulen, Kitas, Turnhallen, Schwimmhallen oder Sportstätten in einem maroden Zustand und werden einfach geschlossen, anstatt zu sanieren oder neu zu bauen? Wieso lügt Ihr immer noch und behauptet, dass die Integration nicht scheitern wird? Bevor Ihr Pegidagegner Pegida in teilweiser Hochmutigen Arroganz als Alternativlos oder als Extremisten bezeichnet, solltet Ihr lieber mal Eure Hausaufgaben machen und endlich mal der gesamten deutschen Bevölkerung erklären, warum wir so viele Probleme haben und Ihr das nicht schafft zu lösen!;criticism
855013271203764;https://www.facebook.com/video.php?v=949428525070338;nothing
951539118217845;In der Politik heißt kurzfristig 5 Jahre.... ohne Worte...;criticism
1485;Deutsche, wir müssen unsere Heimat verteidigen, wenn wir sie nicht verlieren #DeutschlandErwache;nothing
960894250615665;aber ne überlegung wärs wert ...zumindestens für 2 generationen und da könnte man dann immer noch in ruhe überlegen, wies weiter geht ...;nothing
935336356504788;Nee, gut ist das nicht !;nothing
1760;"RT @Joerg_Meuthen: Wie sagte Frau @oezoguz, ""Integrationsministerin"" der Bundesregierung: ""Die Regeln des Zusammenlebens müssen täglich neu ausgehandelt werden."" Zeit, das Fiasko zu beenden. Zeit, unsere Regeln durchzusetzen. Zeit für die #AfD. ➡️ http:// http://";subversive
855024891202602;gut , gefällt mir ,Gänsehaut Video ...;nothing
855036534534771;"http://www.spiegel.de/wirtschaft/soziales/europaeische-zentralbank-analyse-zum-kauf-von-staatsanleihen-der-ezb-a-1014353.html                                                                                     
                                                                                                                                               Herr Draghi wird ab sofort
bis zum September 2016 jedem Bürger in der gesamten Eurozone monatlich 150,- Euro schenken. Das entspricht dem Umfang seiner heutigen Anleiheankaufentscheidung. Das Problem dabei ist, dass die Deutschen nicht als Geschenkempfänger, sondern als Geschenkgeber vorgesehen sind. Aber bei einem Bundestag, der den ESM durchgewunken hat, bei einer Islammerkel und einem BverfG, das unwürdig und feige ""mahnt"" und international hofft, statt Schäuble Grenzen zu zeigen, wird Draghis Traum der europäischen Großlira wohl wahr werden. Die Millionen Deutsche, die Merkel, Steinbrück oder Grün gewählt haben, sollten sich damit vertraut machen, dass nur die AfD richtig lag, und sie für ihre Wahl in jeder hinsicht kräftig zur Ader gelassen werden. Jetzt sollte Deutschland auch mal richtig in den Sack hauen, mal so richtig 250 Milliarden rein in Infrastruktur und Bildung, dann hat man noch was sinnvolles für die nächste Generation getan, bevor das Zeug nichts mehr wert ist. Wir stellen 1a Papiere aus, dafür und zahlen die Zinsen dann mit neuen Papieren.Machen die anderen doch auch alle, und wenn nix mehr geht, zapfen wir auch mal den ESM an. Ist die Kasse leer, melden wir halt auch bankrott an. Was die anderen können, können wir schon lange:-)";criticism
985376594834097;Deutschland wir müssen uns zusammen tun und zeigen das wir die welt macht dind also ob christ oder Moslem steht auf und zeigt das wir uns nicht denn mund uns schlissen lassen also steht auf und das wir sind das volk faust hoch;nothing
882727635098994;Ist doch cool, die bringen sich doch gegenseitig um:;nothing
1007134652658291;so ein Blitzmerkeler;nothing
1096250697080019;einfach nur drüberfahren;nothing
951527141552376;"Immer dieses Wort ""vorübergehend"". Als würden wir nicht alle schon längst wissen, was wir von diesem ""vorübergehend"" zu halten haben. Wenn das alles so ""vorübergehend"" ist, dann habe ich mal folgende Frage: Warum, zum Teufel, bleiben die dann alle für den Rest ihres Lebens hier????";criticism
991266760911747;OK Sophie Zaun drum und gut :D ps was kommt passt sicherlich alles rein;nothing
1056483754390047;"(..)»Luxus-Asyl« für Immigranten bezugsfertig
Birgit Stöger
»The Peoples Projekt«. So lautet der Name des als »Luxus-Asyl« bekannt gewordenen Reihenhaus-Neubauprojektes eines findigen Immobilienentwicklers. Er hat für Immigranten in der mittelfränkischen Gemeinde Eckental sechs nagelneue Reihenhäuser errichtet. In dieser Woche wurde der »menschenwürdige Wohnraum« medienwirksam an die »neuen Bewohner übergeben«.. 

Im mittelfränkischen Eckental im Kreis Erlangen kündigte der Immobilienentwickler Markus Gildner Mitte 2015 medienwirksam an, »ein Zeichen setzen« zu wollen. Er investierte in den Neubau von sechs doppelstöckigen Reihenhäusern, in die nach Fertigstellung 60 Migranten einziehen sollen. »Erfolgreiche Integration fängt bei Unterbringung in menschenwürdigem Wohnraum an«, so der pfiffige Bauunternehmer. (..)

http://info.kopp-verlag.de/hintergruende/deutschland/birgit-stoeger/-luxus-asyl-fuer-immigranten-bezugsfertig.html";nothing
855018911203200;Muddi hat doch schon geplant;nothing
1035107219861034;"Was erhofft man sich davon? Ich meine, dass mit den Fahnen und der Hynme finde ich spitze, aber was wird sich ändern? Werden Muslime jetzt das Land verlassen? Werden die Angst bekommen oder vom Islam sich trennen? Bin selber als Kind von Gastarbeitern Groß geworden und habe den Kurankurs besucht. Ich selber bin Türke oder Deutscher mit Migrationshintergrund. Für mich persönlich ist es egal ob man Deutscher, Israeli, Amerikaner, Österreicher, Türke oder sonst was ist. Mir ist es egal ob man Muslim, Christ, Jude oder Ateist ist... Ich selber unterscheide Menschen nach ihrem Charackter und nicht nach ihrer Herkunft oder Religion. Ich bin nicht mehr Muslim und habe keine Religion.Bin eher ein Religionskritiker, aber keiner der die Religion hasst und das obwohl viele Menschen mit ihrem Benehmen gehasst werden sollten. Nur verstehe ich nicht was man dich Hass erreichen möchte? Diese Muslime, welche sich nicht integrieren und Hass predigen, machen sich das selbe wie ihr? 

Naja ich finde, dass Pegida kein Gramm Verbesserung in Deutschland herbeiführt..

Ist nur meine Meinung....

Wer andere Menschen respektiert, der verdient auch Respekt..";nothing
1134103503294738;Kein Interesse;nothing
876871122351312;Ich hatte es gestern schon gepostet,  dass wegen PEGIDA mein Motorrad nicht anspringt. Heute erneut versucht. Springt immer noch nicht an. Vielen Dank.  Ich werde morgen pünktlich 18.15 Uhr auf dem Neumarkt stehen und euch mal so richtig die Leviten lesen. Als Disskusionsverstärker bringe ich ne Deutschlandfahne mit. Also PEGIDA zieht euch warm an. ??????;nothing
982910071747416;Na Herr Weidner, funktioniert bei ihnen nur auf der persönlichen Schiene oder? Mehr Grips hätte ich einem Blödbürger auch nicht zugetraut. Und das sie nicht wissen wer das auf dem Foto ist hätte ich mir auch denken können :D;nothing
1056479314390491;"Bevor ich auch nur einen dieser "" Pappnasen "" auf dem Foto meine Stimme gebe, eher friert die Hölle ein und wenn der Teifl bettelt bei mir um nen warmen Sitzplatz, aber denen die uns tag täglich belügen, betrügen, verarschen die Zunkunft unsere Kinder zerstören und unserem Land Schande bereiten...NIEMALS !!!!!!!!!";agitation
855625237809234;Da hat die Vera recht;nothing
945873518784405;Gott ist nur ein Name.;nothing
1055119951193094;Genau so würd es kommen...Aber es ist auch so schon zu spät etwas zu ändern...Bald werden sich die tollen Bahnhofsklatscher umgucken...;nothing
855028194535605;ich denke ja! :);nothing
961103277261429;Sehr gut erkannt, wie mit Sprache manipuliert wird - bravo!!;nothing
876649112373513;Einer muss es ja sein;nothing
1134071733297915;Am besten lernst du die kennen zu Silvester in Köln ...;nothing
1134145889957166;Wenn ich demnächst wieder in Chile bin, werde ich sie begrüssen und willkommen heissen als Flüchtling. Your home is no longer a castle Miss IM Erika !!!!;nothing
1111357018902720;Bargeld ist der Grund das viele Migranten hier her kommen, Bargeld und ein besseres Leben, nichts weiter. Mit einer Chipkarte sind die Migranten genauso gut bedient.;nothing
1055166244521798;Ok. Da kommt eben das gute Herz durch.;nothing
960894323948991;http://www.presseportal.de/blaulicht/pm/110978/3089351 Einzelfall: eine junge Frau wurde bereichtert;nothing
